prompt,scrambled_lines,codex_output,problem,prompt_version
"#Fix the below scrambled Python code by reordering the lines and indenting if needed. Do not add any lines or modify them apart from indenting.
def initials(self):
class Person:
def __init__(self, first, last):
def __str__(self):
self.last = last
self.first = first
return (self.first + "" "" + self.last)
return(self.first[0] + self.last[0])
#Fixed Python code
","def initials(self):
class Person:
def __init__(self, first, last):
def __str__(self):
self.last = last
self.first = first
return (self.first + "" "" + self.last)
return(self.first[0] + self.last[0])","class Person:
    def __init__(self, first, last):
        self.first = first
        self.last = last
    def __str__(self):
        return (self.first + "" "" + self.last)
    def initials(self):
        return(self.first[0] + self.last[0])
",Ericson2022figure3,3
"#Fix the below scrambled Python code by reordering the lines and indenting if needed. Do not add any lines or modify them apart from indenting.
class Person:
self.last = last
def initials(self):
def __str__(self):
self.first = first
def __init__(self, first, last):
return (self.first + "" "" + self.last)
return(self.first[0] + self.last[0])
#Fixed Python code
","class Person:
self.last = last
def initials(self):
def __str__(self):
self.first = first
def __init__(self, first, last):
return (self.first + "" "" + self.last)
return(self.first[0] + self.last[0])","class Person:
    def __init__(self, first, last):
        self.first = first
        self.last = last
    def initials(self):
        return(self.first[0] + self.last[0])
    def __str__(self):
        return (self.first + "" "" + self.last)
",Ericson2022figure3,3
"#Fix the below scrambled Python code by reordering the lines and indenting if needed. Do not add any lines or modify them apart from indenting.
class Person:
def __init__(self, first, last):
def __str__(self):
return(self.first[0] + self.last[0])
def initials(self):
self.first = first
self.last = last
return (self.first + "" "" + self.last)
#Fixed Python code
","class Person:
def __init__(self, first, last):
def __str__(self):
return(self.first[0] + self.last[0])
def initials(self):
self.first = first
self.last = last
return (self.first + "" "" + self.last)","class Person:
    def __init__(self, first, last):
        self.first = first
        self.last = last
    def __str__(self):
        return(self.first[0] + self.last[0])
    def initials(self):
        return (self.first + "" "" + self.last)
",Ericson2022figure3,3
"#Fix the below scrambled Python code by reordering the lines and indenting if needed. Do not add any lines or modify them apart from indenting.
def initials(self):
self.last = last
def __init__(self, first, last):
class Person:
def __str__(self):
return(self.first[0] + self.last[0])
return (self.first + "" "" + self.last)
self.first = first
#Fixed Python code
","def initials(self):
self.last = last
def __init__(self, first, last):
class Person:
def __str__(self):
return(self.first[0] + self.last[0])
return (self.first + "" "" + self.last)
self.first = first","class Person:
    def __init__(self, first, last):
        self.first = first
        self.last = last
    def __str__(self):
        return (self.first + "" "" + self.last)
    def initials(self):
        return(self.first[0] + self.last[0])
",Ericson2022figure3,3
"#Fix the below scrambled Python code by reordering the lines and indenting if needed. Do not add any lines or modify them apart from indenting.
else:
def alarm_clock(day, vacation):
return '10:00'
if day == 0 or day == 6:
if vacation:
if day == 0 or day == 6:
else:
else:
return '7:00'
return '10:00'
return 'off'
#Fixed Python code
","else:
def alarm_clock(day, vacation):
return '10:00'
if day == 0 or day == 6:
if vacation:
if day == 0 or day == 6:
else:
else:
return '7:00'
return '10:00'
return 'off'","def alarm_clock(day, vacation):
    if day == 0 or day == 6:
        if vacation:
            return 'off'
        else:
            return '10:00'
    else:
        if vacation:
            return '10:00'
        else:
            return '7:00'
",Ericson2022figure4,3
"#Fix the below scrambled Python code by reordering the lines and indenting if needed. Do not add any lines or modify them apart from indenting.
else:
else:
def alarm_clock(day, vacation):
return '10:00'
return 'off'
return '10:00'
if day == 0 or day == 6:
if vacation:
return '7:00'
else:
if day == 0 or day == 6:
#Fixed Python code
","else:
else:
def alarm_clock(day, vacation):
return '10:00'
return 'off'
return '10:00'
if day == 0 or day == 6:
if vacation:
return '7:00'
else:
if day == 0 or day == 6:","def alarm_clock(day, vacation):
if day == 0 or day == 6:
if vacation:
return 'off'
else:
return '10:00'
else:
if vacation:
return '10:00'
else:
return '7:00'
",Ericson2022figure4,3
"#Fix the below scrambled Python code by reordering the lines and indenting if needed. Do not add any lines or modify them apart from indenting.
def alarm_clock(day, vacation):
return '7:00'
if day == 0 or day == 6:
else:
if day == 0 or day == 6:
if vacation:
else:
else:
return 'off'
return '10:00'
return '10:00'
#Fixed Python code
","def alarm_clock(day, vacation):
return '7:00'
if day == 0 or day == 6:
else:
if day == 0 or day == 6:
if vacation:
else:
else:
return 'off'
return '10:00'
return '10:00'","def alarm_clock(day, vacation):
    if vacation:
        if day == 0 or day == 6:
            return 'off'
        else:
            return '10:00'
    else:
        if day == 0 or day == 6:
            return '10:00'
        else:
            return '7:00'
",Ericson2022figure4,3
"#Fix the below scrambled Python code by reordering the lines and indenting if needed. Do not add any lines or modify them apart from indenting.
def alarm_clock(day, vacation):
return '7:00'
if day == 0 or day == 6:
return '10:00'
else:
else:
return '10:00'
if vacation:
return 'off'
if day == 0 or day == 6:
else:
#Fixed Python code
","def alarm_clock(day, vacation):
return '7:00'
if day == 0 or day == 6:
return '10:00'
else:
else:
return '10:00'
if vacation:
return 'off'
if day == 0 or day == 6:
else:","def alarm_clock(day, vacation):
    if day == 0 or day == 6:
        if vacation:
            return 'off'
        else:
            return '10:00'
    else:
        if vacation:
            return '10:00'
        else:
            return '7:00'
",Ericson2022figure4,3
"#Fix the below scrambled Python code by reordering the lines and indenting if needed. Do not add any lines or modify them apart from indenting.
def alarm_clock(day, vacation):
else:
return 'off'
else:
return '10:00'
return '10:00'
if day == 0 or day == 6:
return '7:00'
if day == 0 or day == 6:
if vacation:
else:
#Fixed Python code
","def alarm_clock(day, vacation):
else:
return 'off'
else:
return '10:00'
return '10:00'
if day == 0 or day == 6:
return '7:00'
if day == 0 or day == 6:
if vacation:
else:","def alarm_clock(day, vacation):
    if vacation:
        if day == 0 or day == 6:
            return 'off'
        else:
            return '10:00'
    else:
        if day == 0 or day == 6:
            return '10:00'
        else:
            return '7:00'
",Ericson2022figure4,3
"#Fix the below scrambled Python code by reordering the lines and indenting if needed. Do not add any lines or modify them apart from indenting.
def alarm_clock(day, vacation):
return '10:00'
return '7:00'
if day == 0 or day == 6:
if vacation:
else:
return '10:00'
else:
if day == 0 or day == 6:
else:
return 'off'
#Fixed Python code
","def alarm_clock(day, vacation):
return '10:00'
return '7:00'
if day == 0 or day == 6:
if vacation:
else:
return '10:00'
else:
if day == 0 or day == 6:
else:
return 'off'","def alarm_clock(day, vacation):
if day == 0 or day == 6:
if vacation:
return 'off'
else:
return '10:00'
else:
if vacation:
return '10:00'
else:
return '7:00'
",Ericson2022figure4,3
"#Fix the below scrambled Python code by reordering the lines and indenting if needed. Do not add any lines or modify them apart from indenting.
def alarm_clock(day, vacation):
return '10:00'
else:
else:
return '7:00'
if day == 0 or day == 6:
if vacation:
return 'off'
else:
return '10:00'
if day == 0 or day == 6:
#Fixed Python code
","def alarm_clock(day, vacation):
return '10:00'
else:
else:
return '7:00'
if day == 0 or day == 6:
if vacation:
return 'off'
else:
return '10:00'
if day == 0 or day == 6:","def alarm_clock(day, vacation):
    if vacation:
        if day == 0 or day == 6:
            return 'off'
        else:
            return '10:00'
    else:
        if day == 0 or day == 6:
            return '10:00'
        else:
            return '7:00'
",Ericson2022figure4,3
